tweet_id,curtidas,retweets,data
676101918813499392,2931,1233,2015-12-13 18:10:33
676098748976615425,3143,1533,2015-12-13 17:57:57
676089483918516224,1375,456,2015-12-13 17:21:08
675898130735476737,1709,609,2015-12-13 04:40:46
675891555769696257,2226,931,2015-12-13 04:14:39
675888385639251968,2479,1021,2015-12-13 04:02:03
675878199931371520,4359,1489,2015-12-13 03:21:34
675870721063669760,1711,606,2015-12-13 02:51:51
675853064436391936,2804,1382,2015-12-13 01:41:41
675849018447167488,978,162,2015-12-13 01:25:37
675845657354215424,2377,948,2015-12-13 01:12:15
675822767435051008,1585,566,2015-12-12 23:41:18
675820929667219457,1093,244,2015-12-12 23:34:00
675798442703122432,10669,3602,2015-12-12 22:04:39
675781562965868544,1689,505,2015-12-12 20:57:34
675740360753160193,1209,369,2015-12-12 18:13:51
675710890956750848,1969,881,2015-12-12 16:16:45
675707330206547968,2068,739,2015-12-12 16:02:36
675706639471788032,670,103,2015-12-12 15:59:51
675534494439489536,1889,444,2015-12-12 04:35:48
675531475945709568,1228,410,2015-12-12 04:23:49
675522403582218240,1082,303,2015-12-12 03:47:46
675517828909424640,1358,487,2015-12-12 03:29:35
675501075957489664,17809,6183,2015-12-12 02:23:01
675497103322386432,3261,1379,2015-12-12 02:07:14
675489971617296384,1349,632,2015-12-12 01:38:53
675483430902214656,1917,1028,2015-12-12 01:12:54
675432746517426176,1581,598,2015-12-11 21:51:30
675372240448454658,1767,537,2015-12-11 17:51:04
675362609739206656,1088,242,2015-12-11 17:12:48
675354435921575936,34014,18192,2015-12-11 16:40:19
675349384339542016,4070,2395,2015-12-11 16:20:15
675334060156301312,2884,1366,2015-12-11 15:19:21
675166823650848770,3749,1718,2015-12-11 04:14:49
675153376133427200,6527,2760,2015-12-11 03:21:23
675149409102012420,3884,1779,2015-12-11 03:05:37
675147105808306176,980,254,2015-12-11 02:56:28
675146535592706048,1241,330,2015-12-11 02:54:12
675145476954566656,2211,957,2015-12-11 02:49:59
675135153782571009,1346,524,2015-12-11 02:08:58
675113801096802304,2024,825,2015-12-11 00:44:07
675111688094527488,999,266,2015-12-11 00:35:44
675109292475830276,2898,1200,2015-12-11 00:26:12
675047298674663426,1098,345,2015-12-10 20:19:52
675015141583413248,2809,1270,2015-12-10 18:12:05
675006312288268288,1011,239,2015-12-10 17:37:00
675003128568291329,1605,501,2015-12-10 17:24:21
674999807681908736,2330,1165,2015-12-10 17:11:09
674805413498527744,890,373,2015-12-10 04:18:42
674800520222154752,3115,910,2015-12-10 03:59:15
674793399141146624,2596,1154,2015-12-10 03:30:58
674790488185167872,1143,268,2015-12-10 03:19:24
674788554665512960,838,219,2015-12-10 03:11:43
674781762103414784,2076,1274,2015-12-10 02:44:43
674774481756377088,1169,503,2015-12-10 02:15:47
674767892831932416,1893,839,2015-12-10 01:49:36
674764817387900928,811,251,2015-12-10 01:37:23
674754018082705410,1403,475,2015-12-10 00:54:28
674752233200820224,1509,489,2015-12-10 00:47:23
674743008475090944,1451,583,2015-12-10 00:10:43
674742531037511680,508,54,2015-12-10 00:08:50
674739953134403584,1152,420,2015-12-09 23:58:35
674737130913071104,665,96,2015-12-09 23:47:22
674690135443775488,1184,494,2015-12-09 20:40:38
674670581682434048,1675,688,2015-12-09 19:22:56
674664755118911488,953,268,2015-12-09 18:59:46
674646392044941312,1487,527,2015-12-09 17:46:48
674644256330530816,1066,284,2015-12-09 17:38:19
674638615994089473,1741,612,2015-12-09 17:15:54
674632714662858753,1549,608,2015-12-09 16:52:27
674606911342424069,965,103,2015-12-09 15:09:55
674468880899788800,6430,2171,2015-12-09 06:01:26
674447403907457024,1094,376,2015-12-09 04:36:06
674436901579923456,1151,415,2015-12-09 03:54:22
674422304705744896,1482,560,2015-12-09 02:56:22
674416750885273600,704,147,2015-12-09 02:34:18
674410619106390016,1235,488,2015-12-09 02:09:56
674394782723014656,1551,605,2015-12-09 01:07:00
674372068062928900,875,325,2015-12-08 23:36:44
674330906434379776,580,76,2015-12-08 20:53:11
674318007229923329,1458,545,2015-12-08 20:01:55
674307341513269249,11702,7309,2015-12-08 19:19:32
674291837063053312,15239,6209,2015-12-08 18:17:56
674271431610523648,1618,766,2015-12-08 16:56:51
674269164442398721,926,239,2015-12-08 16:47:50
674265582246694913,1693,892,2015-12-08 16:33:36
674262580978937856,1344,481,2015-12-08 16:21:41
674255168825880576,1517,590,2015-12-08 15:52:13
674082852460433408,776,179,2015-12-08 04:27:30
674075285688614912,1007,302,2015-12-08 03:57:26
674063288070742018,6564,2340,2015-12-08 03:09:46
674053186244734976,3433,1370,2015-12-08 02:29:37
674051556661161984,1491,505,2015-12-08 02:23:09
674045139690631169,1461,673,2015-12-08 01:57:39
674042553264685056,742,135,2015-12-08 01:47:22
674038233588723717,1135,431,2015-12-08 01:30:12
674036086168010753,869,227,2015-12-08 01:21:40
674024893172875264,1843,1293,2015-12-08 00:37:11
674019345211760640,1169,314,2015-12-08 00:15:09
674014384960745472,1612,683,2015-12-07 23:55:26
674008982932058114,1236,369,2015-12-07 23:33:58
673956914389192708,2011,1015,2015-12-07 20:07:04
673919437611909120,1206,384,2015-12-07 17:38:09
673906403526995968,3287,1706,2015-12-07 16:46:21
673887867907739649,960,263,2015-12-07 15:32:42
673716320723169284,3166,797,2015-12-07 04:11:02
673715861853720576,3654,2191,2015-12-07 04:09:13
673711475735838725,1069,311,2015-12-07 03:51:47
673709992831262724,876,285,2015-12-07 03:45:53
673708611235921920,1105,301,2015-12-07 03:40:24
673707060090052608,1126,409,2015-12-07 03:34:14
673705679337693185,1290,415,2015-12-07 03:28:45
673700254269775872,1477,597,2015-12-07 03:07:12
673697980713705472,3917,2059,2015-12-07 02:58:09
673689733134946305,1786,681,2015-12-07 02:25:23
673688752737402881,1297,520,2015-12-07 02:21:29
673686845050527744,1487,456,2015-12-07 02:13:55
673680198160809984,1410,487,2015-12-07 01:47:30
673662677122719744,1281,379,2015-12-07 00:37:52
673656262056419329,736,253,2015-12-07 00:12:23
673636718965334016,1149,382,2015-12-06 22:54:44
673612854080196609,1633,757,2015-12-06 21:19:54
673583129559498752,1222,385,2015-12-06 19:21:47
673580926094458881,850,277,2015-12-06 19:13:01
673576835670777856,1421,586,2015-12-06 18:56:46
673363615379013632,1051,324,2015-12-06 04:49:31
673359818736984064,1490,700,2015-12-06 04:34:25
673355879178194945,1534,611,2015-12-06 04:18:46
673352124999274496,1694,563,2015-12-06 04:03:51
673350198937153538,761,222,2015-12-06 03:56:12
673345638550134785,2597,1341,2015-12-06 03:38:05
673343217010679808,999,281,2015-12-06 03:28:27
673342308415348736,1302,614,2015-12-06 03:24:51
673320132811366400,13856,8317,2015-12-06 01:56:44
673317986296586240,891,273,2015-12-06 01:48:12
673295268553605120,7720,3308,2015-12-06 00:17:55
673270968295534593,1091,386,2015-12-05 22:41:22
673240798075449344,1457,763,2015-12-05 20:41:29
673213039743795200,2316,883,2015-12-05 18:51:11
673148804208660480,1742,656,2015-12-05 14:35:56
672997845381865473,2014,754,2015-12-05 04:36:04
672995267319328768,980,310,2015-12-05 04:25:50
672988786805112832,1001,304,2015-12-05 04:00:04
672984142909456390,1285,565,2015-12-05 03:41:37
672980819271634944,1859,1040,2015-12-05 03:28:25
672975131468300288,1727,955,2015-12-05 03:05:49
672970152493887488,975,370,2015-12-05 02:46:02
672968025906282496,1347,570,2015-12-05 02:37:35
672964561327235073,1456,669,2015-12-05 02:23:49
672902681409806336,1406,526,2015-12-04 22:17:55
672898206762672129,915,439,2015-12-04 22:00:08
672884426393653248,1592,859,2015-12-04 21:05:23
672877615439593473,1055,382,2015-12-04 20:38:19
672834301050937345,1343,593,2015-12-04 17:46:12
672828477930868736,1281,510,2015-12-04 17:23:04
672640509974827008,997,334,2015-12-04 04:56:09
672622327801233409,1325,516,2015-12-04 03:43:54
672614745925664768,1253,612,2015-12-04 03:13:46
672609152938721280,1143,404,2015-12-04 02:51:33
672604026190569472,1140,421,2015-12-04 02:31:10
672594978741354496,1358,628,2015-12-04 01:55:13
672591762242805761,973,346,2015-12-04 01:42:26
672591271085670400,747,195,2015-12-04 01:40:29
672538107540070400,1055,386,2015-12-03 22:09:14
672523490734551040,661,180,2015-12-03 21:11:09
672488522314567680,1145,455,2015-12-03 18:52:12
672482722825261057,1164,633,2015-12-03 18:29:09
672481316919734272,729,128,2015-12-03 18:23:34
672475084225949696,1468,729,2015-12-03 17:58:48
672466075045466113,1389,561,2015-12-03 17:23:00
672272411274932228,6618,3529,2015-12-03 04:33:27
672267570918129665,1535,639,2015-12-03 04:14:13
672264251789176834,1175,354,2015-12-03 04:01:02
672256522047614977,2887,1617,2015-12-03 03:30:19
672254177670729728,1471,768,2015-12-03 03:21:00
672248013293752320,1771,632,2015-12-03 02:56:30
672245253877968896,703,162,2015-12-03 02:45:32
672239279297454080,915,331,2015-12-03 02:21:48
672231046314901505,1885,1052,2015-12-03 01:49:05
672222792075620352,806,221,2015-12-03 01:16:17
672205392827572224,2316,1202,2015-12-03 00:07:09
672169685991993344,1045,385,2015-12-02 21:45:16
672160042234327040,890,372,2015-12-02 21:06:56
672139350159835138,1786,747,2015-12-02 19:44:43
672125275208069120,2465,1188,2015-12-02 18:48:47
672095186491711488,1023,383,2015-12-02 16:49:14
672082170312290304,963,381,2015-12-02 15:57:30
672068090318987265,1327,534,2015-12-02 15:01:33
671896809300709376,8677,4322,2015-12-02 03:40:57
671891728106971137,1359,590,2015-12-02 03:20:45
671882082306625538,3555,1432,2015-12-02 02:42:26
671879137494245376,1455,716,2015-12-02 02:30:43
671874878652489728,1281,580,2015-12-02 02:13:48
671866342182637568,1155,522,2015-12-02 01:39:53
671855973984772097,931,470,2015-12-02 00:58:41
671789708968640512,7246,3628,2015-12-01 20:35:22
671768281401958400,1225,544,2015-12-01 19:10:13
671763349865160704,1721,958,2015-12-01 18:50:38
671744970634719232,1379,800,2015-12-01 17:37:36
671743150407421952,758,239,2015-12-01 17:30:22
671735591348891648,1481,785,2015-12-01 17:00:19
671729906628341761,8738,4544,2015-12-01 16:37:44
671561002136281088,13171,7525,2015-12-01 05:26:34
671550332464455680,940,216,2015-12-01 04:44:10
671547767500775424,1385,618,2015-12-01 04:33:59
671544874165002241,2041,1089,2015-12-01 04:22:29
671542985629241344,1120,591,2015-12-01 04:14:59
671538301157904385,950,412,2015-12-01 03:56:22
671536543010570240,1208,425,2015-12-01 03:49:23
671533943490011136,1046,599,2015-12-01 03:39:03
671528761649688577,857,268,2015-12-01 03:18:27
671520732782923777,1430,545,2015-12-01 02:46:33
671518598289059840,971,303,2015-12-01 02:38:04
671511350426865664,1652,756,2015-12-01 02:09:16
671504605491109889,7215,3677,2015-12-01 01:42:28
671497587707535361,936,465,2015-12-01 01:14:35
671488513339211776,1036,491,2015-12-01 00:38:31
671486386088865792,596,212,2015-12-01 00:30:04
671485057807351808,783,240,2015-12-01 00:24:48
671390180817915904,1455,762,2015-11-30 18:07:47
671362598324076544,1143,304,2015-11-30 16:18:11
671357843010908160,411,152,2015-11-30 15:59:17
671355857343524864,489,117,2015-11-30 15:51:24
671347597085433856,991,448,2015-11-30 15:18:34
671186162933985280,755,222,2015-11-30 04:37:05
671182547775299584,1152,359,2015-11-30 04:22:44
671166507850801152,896,367,2015-11-30 03:18:59
671163268581498880,1707,1150,2015-11-30 03:06:07
671159727754231808,385,85,2015-11-30 02:52:03
671154572044468225,737,227,2015-11-30 02:31:34
671151324042559489,691,160,2015-11-30 02:18:39
671147085991960577,691,238,2015-11-30 02:01:49
671141549288370177,1204,680,2015-11-30 01:39:49
671138694582165504,958,421,2015-11-30 01:28:28
671134062904504320,768,200,2015-11-30 01:10:04
671122204919246848,3584,2621,2015-11-30 00:22:57
671115716440031232,1390,801,2015-11-29 23:57:10
671109016219725825,1173,458,2015-11-29 23:30:32
670995969505435648,1134,303,2015-11-29 16:01:20
670842764863651840,25186,9110,2015-11-29 05:52:33
670840546554966016,611,205,2015-11-29 05:43:44
670838202509447168,1139,726,2015-11-29 05:34:25
670833812859932673,462,128,2015-11-29 05:16:59
670832455012716544,752,227,2015-11-29 05:11:35
670826280409919488,5717,4233,2015-11-29 04:47:03
670823764196741120,794,198,2015-11-29 04:37:03
670822709593571328,628,100,2015-11-29 04:32:51
670815497391357952,3250,1606,2015-11-29 04:04:12
670811965569282048,1158,280,2015-11-29 03:50:10
670807719151067136,1180,509,2015-11-29 03:33:17
670804601705242624,2024,992,2015-11-29 03:20:54
670803562457407488,349,91,2015-11-29 03:16:46
670797304698376195,750,246,2015-11-29 02:51:54
670792680469889025,853,288,2015-11-29 02:33:32
670789397210615808,678,250,2015-11-29 02:20:29
670786190031921152,615,209,2015-11-29 02:07:44
670783437142401025,837,410,2015-11-29 01:56:48
670782429121134593,1609,806,2015-11-29 01:52:48
670780561024270336,797,297,2015-11-29 01:45:22
670778058496974848,337,74,2015-11-29 01:35:26
670764103623966721,1106,439,2015-11-29 00:39:59
670755717859713024,457,118,2015-11-29 00:06:39
670733412878163972,988,528,2015-11-28 22:38:01
670727704916926465,851,378,2015-11-28 22:15:21
670717338665226240,1245,514,2015-11-28 21:34:09
670704688707301377,783,384,2015-11-28 20:43:53
670691627984359425,601,253,2015-11-28 19:51:59
670679630144274432,766,299,2015-11-28 19:04:19
670676092097810432,259,45,2015-11-28 18:50:15
670668383499735048,10996,5252,2015-11-28 18:19:37
670474236058800128,1572,797,2015-11-28 05:28:09
670468609693655041,361,87,2015-11-28 05:05:47
670465786746662913,996,578,2015-11-28 04:54:34
670452855871037440,562,216,2015-11-28 04:03:11
670449342516494336,1223,696,2015-11-28 03:49:14
670444955656130560,6879,2059,2015-11-28 03:31:48
670442337873600512,663,204,2015-11-28 03:21:24
670435821946826752,1077,542,2015-11-28 02:55:30
670434127938719744,1439,671,2015-11-28 02:48:46
670433248821026816,333,118,2015-11-28 02:45:17
670428280563085312,1422,660,2015-11-28 02:25:32
670427002554466305,529,171,2015-11-28 02:20:27
670421925039075328,1347,664,2015-11-28 02:00:17
670420569653809152,645,329,2015-11-28 01:54:54
670417414769758208,582,336,2015-11-28 01:42:22
670411370698022913,2083,938,2015-11-28 01:18:21
670408998013820928,572,233,2015-11-28 01:08:55
670403879788544000,444,163,2015-11-28 00:48:35
670385711116361728,575,220,2015-11-27 23:36:23
670374371102445568,761,278,2015-11-27 22:51:19
670361874861563904,337,69,2015-11-27 22:01:40
670338931251150849,438,116,2015-11-27 20:30:30
670319130621435904,3953,1281,2015-11-27 19:11:49
670303360680108032,438,139,2015-11-27 18:09:09
670290420111441920,724,298,2015-11-27 17:17:44
670093938074779648,1062,350,2015-11-27 04:16:59
670086499208155136,715,262,2015-11-27 03:47:25
670079681849372674,2283,1300,2015-11-27 03:20:20
670073503555706880,1609,823,2015-11-27 02:55:47
670069087419133954,647,254,2015-11-27 02:38:14
670061506722140161,785,357,2015-11-27 02:08:07
670055038660800512,685,344,2015-11-27 01:42:24
670046952931721218,661,181,2015-11-27 01:10:17
670040295598354432,770,115,2015-11-27 00:43:49
670037189829525505,600,290,2015-11-27 00:31:29
670003130994700288,342,96,2015-11-26 22:16:09
669993076832759809,332,87,2015-11-26 21:36:12
669972011175813120,455,168,2015-11-26 20:12:29
669970042633789440,309,63,2015-11-26 20:04:40
669942763794931712,521,173,2015-11-26 18:16:16
669926384437997569,386,109,2015-11-26 17:11:11
669923323644657664,242,59,2015-11-26 16:59:01
669753178989142016,834,419,2015-11-26 05:42:55
669749430875258880,278,67,2015-11-26 05:28:02
669684865554620416,534,91,2015-11-26 01:11:28
669683899023405056,398,114,2015-11-26 01:07:38
669682095984410625,365,137,2015-11-26 01:00:28
669680153564442624,687,300,2015-11-26 00:52:45
669661792646373376,824,457,2015-11-25 23:39:47
669625907762618368,3617,1881,2015-11-25 21:17:12
669603084620980224,967,382,2015-11-25 19:46:30
669597912108789760,524,157,2015-11-25 19:25:57
669583744538451968,1525,969,2015-11-25 18:29:39
669573570759163904,447,147,2015-11-25 17:49:14
669571471778410496,1625,1051,2015-11-25 17:40:53
669567591774625800,240,59,2015-11-25 17:25:28
669564461267722241,396,129,2015-11-25 17:13:02
669393256313184256,375,79,2015-11-25 05:52:43
669375718304980992,1372,759,2015-11-25 04:43:02
669371483794317312,508,187,2015-11-25 04:26:12
669367896104181761,472,164,2015-11-25 04:11:57
669363888236994561,644,237,2015-11-25 03:56:01
669359674819481600,378,128,2015-11-25 03:39:17
669354382627049472,2782,1320,2015-11-25 03:18:15
669353438988365824,663,266,2015-11-25 03:14:30
669351434509529089,451,195,2015-11-25 03:06:32
669328503091937280,1034,434,2015-11-25 01:35:25
669327207240699904,585,120,2015-11-25 01:30:16
669324657376567296,506,214,2015-11-25 01:20:08
669216679721873412,1216,418,2015-11-24 18:11:04
669214165781868544,453,178,2015-11-24 18:01:05
669203728096960512,1028,497,2015-11-24 17:19:36
669037058363662336,677,326,2015-11-24 06:17:19
669015743032369152,757,386,2015-11-24 04:52:37
669006782128353280,589,260,2015-11-24 04:17:01
669000397445533696,21383,6614,2015-11-24 03:51:38
668994913074286592,453,242,2015-11-24 03:29:51
668992363537309700,762,361,2015-11-24 03:19:43
668989615043424256,701,341,2015-11-24 03:08:48
668988183816871936,925,490,2015-11-24 03:03:06
668986018524233728,563,173,2015-11-24 02:54:30
668981893510119424,552,319,2015-11-24 02:38:07
668979806671884288,814,365,2015-11-24 02:29:49
668975677807423489,1337,605,2015-11-24 02:13:25
668967877119254528,151,25,2015-11-24 01:42:25
668960084974809088,726,248,2015-11-24 01:11:27
668955713004314625,287,74,2015-11-24 00:54:05
668932921458302977,276,59,2015-11-23 23:23:31
668902994700836864,325,105,2015-11-23 21:24:36
668892474547511297,408,157,2015-11-23 20:42:48
668872652652679168,541,310,2015-11-23 19:24:02
668852170888998912,464,174,2015-11-23 18:02:38
668826086256599040,448,145,2015-11-23 16:18:59
668815180734689280,587,282,2015-11-23 15:35:39
668779399630725120,723,383,2015-11-23 13:13:28
668655139528511488,544,226,2015-11-23 04:59:42
668645506898350081,923,561,2015-11-23 04:21:26
668643542311546881,905,549,2015-11-23 04:13:37
668641109086707712,1102,558,2015-11-23 04:03:57
668636665813057536,1071,506,2015-11-23 03:46:18
668633411083464705,2892,1715,2015-11-23 03:33:22
668631377374486528,736,327,2015-11-23 03:25:17
668627278264475648,324,118,2015-11-23 03:09:00
668625577880875008,399,140,2015-11-23 03:02:14
668623201287675904,1485,807,2015-11-23 02:52:48
668620235289837568,210,45,2015-11-23 02:41:01
668614819948453888,624,325,2015-11-23 02:19:29
668587383441514497,1704,1120,2015-11-23 00:30:28
668567822092664832,250,60,2015-11-22 23:12:44
668544745690562560,531,237,2015-11-22 21:41:02
668542336805281792,472,223,2015-11-22 21:31:28
668537837512433665,258,78,2015-11-22 21:13:35
668528771708952576,475,233,2015-11-22 20:37:34
668507509523615744,334,111,2015-11-22 19:13:05
668496999348633600,421,136,2015-11-22 18:31:19
668484198282485761,436,243,2015-11-22 17:40:27
668480044826800133,475,153,2015-11-22 17:23:57
668466899341221888,905,534,2015-11-22 16:31:42
668297328638447616,635,307,2015-11-22 05:17:54
668291999406125056,253,32,2015-11-22 04:56:43
668286279830867968,519,142,2015-11-22 04:33:59
668274247790391296,848,238,2015-11-22 03:46:11
668268907921326080,568,244,2015-11-22 03:24:58
668256321989451776,1333,639,2015-11-22 02:34:57
668248472370458624,1018,503,2015-11-22 02:03:45
668237644992782336,6367,2955,2015-11-22 01:20:44
668226093875376128,308,107,2015-11-22 00:34:50
668221241640230912,522,204,2015-11-22 00:15:33
668204964695683073,562,200,2015-11-21 23:10:52
668190681446379520,667,200,2015-11-21 22:14:07
668171859951755264,505,202,2015-11-21 20:59:20
668154635664932864,507,326,2015-11-21 19:50:53
668142349051129856,578,296,2015-11-21 19:02:04
668113020489474048,677,252,2015-11-21 17:05:31
667937095915278337,1295,821,2015-11-21 05:26:27
667924896115245057,306,114,2015-11-21 04:37:59
667915453470232577,216,58,2015-11-21 04:00:28
667911425562669056,500,315,2015-11-21 03:44:27
667902449697558528,865,386,2015-11-21 03:08:47
667886921285246976,1930,1127,2015-11-21 02:07:05
667885044254572545,836,506,2015-11-21 01:59:37
667878741721415682,400,121,2015-11-21 01:34:35
667873844930215936,643,419,2015-11-21 01:15:07
667866724293877760,3059,1065,2015-11-21 00:46:50
667861340749471744,246,80,2015-11-21 00:25:26
667832474953625600,293,63,2015-11-20 22:30:44
667806454573760512,1076,512,2015-11-20 20:47:20
667801013445750784,336,97,2015-11-20 20:25:43
667793409583771648,713,337,2015-11-20 19:55:30
667782464991965184,419,249,2015-11-20 19:12:01
667773195014021121,239,58,2015-11-20 18:35:10
667766675769573376,450,225,2015-11-20 18:09:16
667728196545200128,382,152,2015-11-20 15:36:22
667724302356258817,492,328,2015-11-20 15:20:54
667550904950915073,0,35,2015-11-20 03:51:52
667550882905632768,0,33,2015-11-20 03:51:47
667549055577362432,5896,2349,2015-11-20 03:44:31
667546741521195010,338,128,2015-11-20 03:35:20
667544320556335104,884,540,2015-11-20 03:25:43
667538891197542400,209,67,2015-11-20 03:04:08
667534815156183040,834,553,2015-11-20 02:47:56
667530908589760512,481,248,2015-11-20 02:32:25
667524857454854144,1725,1145,2015-11-20 02:08:22
667517642048163840,374,196,2015-11-20 01:39:42
667509364010450944,6892,2184,2015-11-20 01:06:48
667502640335572993,539,224,2015-11-20 00:40:05
667495797102141441,532,281,2015-11-20 00:12:54
667491009379606528,542,232,2015-11-19 23:53:52
667470559035432960,260,100,2015-11-19 22:32:36
667455448082227200,194,60,2015-11-19 21:32:34
667453023279554560,319,91,2015-11-19 21:22:56
667443425659232256,799,594,2015-11-19 20:44:47
667437278097252352,452,245,2015-11-19 20:20:22
667435689202614272,308,85,2015-11-19 20:14:03
667405339315146752,472,222,2015-11-19 18:13:27
667393430834667520,198,58,2015-11-19 17:26:08
667369227918143488,374,167,2015-11-19 15:49:57
667211855547486208,499,246,2015-11-19 05:24:37
667200525029539841,622,265,2015-11-19 04:39:35
667192066997374976,391,109,2015-11-19 04:05:59
667188689915760640,759,427,2015-11-19 03:52:34
667182792070062081,14535,6347,2015-11-19 03:29:07
667177989038297088,193,55,2015-11-19 03:10:02
667176164155375616,618,472,2015-11-19 03:02:47
667174963120574464,249,84,2015-11-19 02:58:01
667171260800061440,226,91,2015-11-19 02:43:18
667165590075940865,2727,1168,2015-11-19 02:20:46
667160273090932737,261,62,2015-11-19 01:59:39
667152164079423490,48435,17497,2015-11-19 01:27:25
667138269671505920,4680,2261,2015-11-19 00:32:12
667119796878725120,332,129,2015-11-18 23:18:48
667090893657276420,339,129,2015-11-18 21:23:57
667073648344346624,409,125,2015-11-18 20:15:26
667070482143944705,85,14,2015-11-18 20:02:51
667065535570550784,168,48,2015-11-18 19:43:11
667062181243039745,220,55,2015-11-18 19:29:52
667044094246576128,186,51,2015-11-18 18:17:59
667012601033924608,453,227,2015-11-18 16:12:51
666996132027977728,247,96,2015-11-18 15:07:24
666983947667116034,2576,1000,2015-11-18 14:18:59
666837028449972224,830,561,2015-11-18 04:35:11
666835007768551424,217,80,2015-11-18 04:27:09
666826780179869698,256,97,2015-11-18 03:54:28
666817836334096384,523,257,2015-11-18 03:18:55
666804364988780544,244,94,2015-11-18 02:25:23
666786068205871104,768,489,2015-11-18 01:12:41
666781792255496192,392,199,2015-11-18 00:55:42
666776908487630848,355,175,2015-11-18 00:36:17
666739327293083650,239,66,2015-11-17 22:06:57
666701168228331520,435,221,2015-11-17 19:35:19
666691418707132416,190,47,2015-11-17 18:56:35
666649482315059201,995,609,2015-11-17 16:09:56
666644823164719104,233,83,2015-11-17 15:51:26
666454714377183233,521,208,2015-11-17 03:16:00
666447344410484738,105,20,2015-11-17 02:46:43
666437273139982337,125,48,2015-11-17 02:06:42
666435652385423360,165,53,2015-11-17 02:00:15
666430724426358785,318,197,2015-11-17 01:40:41
666428276349472768,165,83,2015-11-17 01:30:57
666421158376562688,316,111,2015-11-17 01:02:40
666418789513326592,124,46,2015-11-17 00:53:15
666411507551481857,442,324,2015-11-17 00:24:19
666407126856765440,108,40,2015-11-17 00:06:54
666396247373291520,167,84,2015-11-16 23:23:41
666373753744588802,187,92,2015-11-16 21:54:18
666362758909284353,774,566,2015-11-16 21:10:36
666353288456101888,219,72,2015-11-16 20:32:58
666345417576210432,293,135,2015-11-16 20:01:42
666337882303524864,197,90,2015-11-16 19:31:45
666293911632134144,498,352,2015-11-16 16:37:02
666287406224695296,145,64,2015-11-16 16:11:11
666273097616637952,174,76,2015-11-16 15:14:19
666268910803644416,102,35,2015-11-16 14:57:41
666104133288665088,14228,6531,2015-11-16 04:02:55
666102155909144576,80,12,2015-11-16 03:55:04
666099513787052032,153,67,2015-11-16 03:44:34
666094000022159362,163,73,2015-11-16 03:22:39
666082916733198337,117,44,2015-11-16 02:38:37
666073100786774016,320,163,2015-11-16 01:59:36
666071193221509120,146,60,2015-11-16 01:52:02
666063827256086533,471,216,2015-11-16 01:22:45
666058600524156928,111,57,2015-11-16 01:01:59
666057090499244032,295,141,2015-11-16 00:55:59
666055525042405380,433,247,2015-11-16 00:49:46
666051853826850816,1210,843,2015-11-16 00:35:11
666050758794694657,132,59,2015-11-16 00:30:50
666049248165822465,109,40,2015-11-16 00:24:50
666044226329800704,298,140,2015-11-16 00:04:52
666033412701032449,125,44,2015-11-15 23:21:54
666029285002620928,128,47,2015-11-15 23:05:30
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
666020888022790149,2554,508,2015-11-15 22:32:08
